Airway	d10	young "test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
Fibroblasts	d10	young "149"	"App"	0.567512134132205	0.158298953264981	0.0303625600593432	0.0419442349803546	149	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Fibroblasts	d10	young "150"	"Ltf"	0.568988365749549	0.15245932454471	0.0245229313390723	0.0375422106056966	150	"Airway"	"Airway"
Fibroblasts	d10	young "151"	"Crlf1"	0.527920796251938	0.140859591116804	0.0129231979111665	0.0362074502683521	151	"Fibroblasts"	"Fibroblasts"
Fibroblasts	d10	young "152"	"Igf1"	0.567259266543511	0.150257888783525	0.0223214955778869	0.0227006799527211	152	"Fibroblasts, MNP"	"Fibroblasts, MNP"
Fibroblasts	d10	young "153"	"Cadm1"	0.560140341511725	0.153220206716455	0.0252838135108175	0.0226241333724015	153	"Airway, Alveolum, Capillary_ECs, Pericytes"	""
Fibroblasts	d21	young "test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
Fibroblasts	d21	young "1"	"Tgfb1"	0.709296036298098	0.216371823350507	0.149911768254088	0.268016142529937	1	"MNP"	""
Fibroblasts	d21	young "2"	"Tgfb3"	0.667629289996805	0.168846822104758	0.10238676700834	0.211949591344468	2	"Fibroblasts, Lymphatic_ECs, Mesothelium"	""
Fibroblasts	d21	young "3"	"Spp1"	0.675037221223068	0.163181155629854	0.096721100533435	0.210942002005524	3	"Fibroblasts, MNP"	"Fibroblasts, MNP"
Fibroblasts	d21	young "4"	"Fgf2"	0.678280580173276	0.166117697562601	0.0996576424661827	0.198070772719974	4	"Fibroblasts, Mesothelium, SMC"	"SMC"
Fibroblasts	d21	young "5"	"Fgf1"	0.671363835305406	0.158922049762856	0.0924619946664377	0.187451627395764	5	"Airway, Alveolum, Mesothelium"	""
Fibroblasts	d21	young "6"	"Il1b"	0.675687039751697	0.157279845738441	0.0908197906420223	0.18515476398068	6	"Granulocytes"	""
Fibroblasts	d21	young "7"	"Col4a1"	0.692215365150239	0.146676971715976	0.0802169166195574	0.182502798982285	7	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs"
Fibroblasts	d21	young "8"	"Bmp4"	0.674767737656789	0.144957283016283	0.0784972279198638	0.179698994538919	8	"Alveolum, Fibroblasts"	""
Fibroblasts	d21	young "9"	"Cxcl12"	0.671356190381538	0.143394346556804	0.0769342914603853	0.175878954096979	9	"Capillary_ECs, Fibroblasts, SMC, Vascular_ECs"	"Capillary_ECs"
Fibroblasts	d21	young "10"	"Itgb1"	0.670979677881138	0.140851743733989	0.0743916886375701	0.175438533228135	10	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Pericytes"
Fibroblasts	d21	young "11"	"Timp1"	0.671241516523546	0.147841620918083	0.0813815658216644	0.174934070128042	11	"Fibroblasts, Mesothelium"	"Fibroblasts, Mesothelium"
Fibroblasts	d21	young "12"	"Itgb7"	0.681088178463098	0.144423042040864	0.077962986944445	0.173661399146008	12	"Lymphocytes"	""
Fibroblasts	d21	young "13"	"Vwf"	0.669406734795684	0.139099580894505	0.0726395257980859	0.173532123316455	13	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs"
Fibroblasts	d21	young "14"	"Fn1"	0.680149764058539	0.144597475627799	0.0781374205313802	0.173038011747476	14	"Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC"	"Fibroblasts, Lymphatic_ECs, MNP, Pericytes"
Fibroblasts	d21	young "15"	"Yars"	0.683912977831631	0.143801460343511	0.077341405247092	0.173010890053638	15	"Fibroblasts, Mesothelium"	""
Fibroblasts	d21	young "16"	"Copa"	0.678100924462418	0.146301209798992	0.0798411547025736	0.171643899942168	16	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium"	"Alveolum"
Fibroblasts	d21	young "17"	"Gmfb"	0.675967990703775	0.14307591150088	0.0766158564044614	0.168076612983193	17	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium"	"Alveolum"
Fibroblasts	d21	young "18"	"Pcdh1"	0.664745242468316	0.147771093047571	0.0813110379511518	0.167791485216376	18	"Capillary_ECs"	""
Fibroblasts	d21	young "19"	"C3"	0.676887292798674	0.142225226867831	0.0757651717714123	0.167673024636266	19	"Airway, Alveolum, Fibroblasts, Mesothelium"	"Mesothelium"
Fibroblasts	d21	young "20"	"Mmp9"	0.683515441790589	0.140408917795456	0.0739488626990371	0.16697116947994	20	"Granulocytes"	""
Fibroblasts	d21	young "21"	"Itga4"	0.675373597873176	0.141961609411211	0.0755015543147926	0.166155172728035	21	"Lymphocytes, MNP"	""
Fibroblasts	d21	young "22"	"Hgf"	0.649405702730964	0.138435437211459	0.0719753821150404	0.165918535904138	22	"Pericytes"	""
Fibroblasts	d21	young "23"	"Edn1"	0.667398031049865	0.141327155562294	0.0748671004658748	0.165807430954389	23	"Capillary_ECs, Vascular_ECs"	""
Fibroblasts	d21	young "24"	"Tnc"	0.682355324593913	0.132316001116582	0.0658559460201629	0.165440761256732	24	"Fibroblasts, Lymphatic_ECs, Pericytes"	"Fibroblasts, Lymphatic_ECs, Pericytes"
Fibroblasts	d21	young "25"	"Sfrp2"	0.680230035759129	0.132834134649101	0.0663740795526826	0.164756070252579	25	"Mesothelium"	"Mesothelium"
Fibroblasts	d21	young "26"	"Vcam1"	0.676633099080128	0.135316500135712	0.0688564450392935	0.163899761379342	26	"Fibroblasts"	""
Fibroblasts	d21	young "27"	"Gas6"	0.680312218690693	0.136683779640542	0.070223724544123	0.163573944711529	27	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, SMC"	"Mesothelium"
Fibroblasts	d21	young "28"	"Tgfb2"	0.659164448046055	0.156311486522249	0.0898514314258302	0.162133907673297	28	"Alveolum, Fibroblasts, Mesothelium, Pericytes, SMC"	"Alveolum"
Fibroblasts	d21	young "29"	"Efnb2"	0.67225638016677	0.138100079152929	0.0716400240565101	0.161197526903005	29	"Capillary_ECs, Vascular_ECs"	""
Fibroblasts	d21	young "30"	"Ncam1"	0.676730571859422	0.135325275720981	0.0688652206245621	0.160926776227792	30	"Fibroblasts, SMC"	"Fibroblasts"
Fibroblasts	d21	young "31"	"Fgf7"	0.663116873684837	0.134859970532684	0.0683999154362652	0.16087578700335	31	"Fibroblasts"	""
Fibroblasts	d21	young "32"	"Sema3a"	0.676350236897079	0.135857468990595	0.0693974138941766	0.160501126598329	32	"Lymphatic_ECs"	"Lymphatic_ECs"
Fibroblasts	d21	young "33"	"Gpi1"	0.661450280282024	0.138643528586678	0.0721834734902594	0.160149323963478	33	"Airway, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC"	"Capillary_ECs"
Fibroblasts	d21	young "34"	"Adam9"	0.662528214547146	0.140241284472424	0.0737812293760054	0.159941500057388	34	"Alveolum, Fibroblasts, MNP"	"Alveolum, MNP"
Fibroblasts	d21	young "35"	"Serping1"	0.671489976549199	0.136481696674424	0.0700216415780053	0.159319448732871	35	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	"SMC"
Fibroblasts	d21	young "36"	"Rps19"	0.665658810870318	0.138850193440481	0.0723901383440626	0.159317625983813	36	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Airway, Capillary_ECs, Lymphatic_ECs, Mesothelium, Vascular_ECs"
Fibroblasts	d21	young "37"	"Cxcl16"	0.663906212074012	0.138084333372833	0.0716242782764139	0.159305867651174	37	"Alveolum, MNP"	"Alveolum, MNP"
Fibroblasts	d21	young "38"	"Tfpi"	0.667698094311609	0.132466754067249	0.06600669897083	0.159050374810371	38	"Fibroblasts, Mesothelium, Pericytes"	""
Fibroblasts	d21	young "39"	"Calm1"	0.669397178640853	0.133583587988885	0.0671235328924667	0.158554473361192	39	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, Pericytes"
Fibroblasts	d21	young "40"	"Adam12"	0.664447090437541	0.134266051855503	0.0678059967590847	0.158530707497802	40	"Lymphatic_ECs"	""
Fibroblasts	d21	young "41"	"Lama1"	0.665175269435785	0.136840241819847	0.0703801867234279	0.158017559401995	41	"Capillary_ECs"	"Capillary_ECs"
Fibroblasts	d21	young "42"	"Inhba"	0.662700225334129	0.131516971218381	0.0650569161219618	0.157982751444964	42	"Fibroblasts, SMC"	"Fibroblasts"
Fibroblasts	d21	young "43"	"Efnb1"	0.667893039870184	0.134967651469191	0.0685075963727726	0.157119128024382	43	"Capillary_ECs, Vascular_ECs"	""
Fibroblasts	d21	young "44"	"Pkd1"	0.66756621937491	0.131925602805964	0.0654655477095452	0.157020995979287	44	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Pericytes"
Fibroblasts	d21	young "45"	"Lgals3"	0.658054022854503	0.134014236147146	0.067554181050727	0.155918819177409	45	"MNP"	""
Fibroblasts	d21	young "46"	"Fgf18"	0.669142984922298	0.132337227681854	0.0658771725854357	0.155563241536968	46	"Mesothelium"	""
Fibroblasts	d21	young "47"	"Dsg2"	0.663766692213452	0.135274119765723	0.0688140646693042	0.155332179523136	47	"Airway"	""
Fibroblasts	d21	young "48"	"Anxa1"	0.661809591703727	0.13415812156217	0.0676980664657517	0.154434629027622	48	"Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC"	"Airway, Alveolum, Fibroblasts, Mesothelium"
Fibroblasts	d21	young "49"	"Itga9"	0.66188604094239	0.134686914393375	0.0682268592969562	0.153867144028002	49	"Alveolum, Fibroblasts, Lymphatic_ECs, SMC"	""
Fibroblasts	d21	young "50"	"Nectin1"	0.659594475013521	0.135344313796903	0.0688842587004839	0.152860985255679	50	"Alveolum"	""
Fibroblasts	d21	young "51"	"Sell"	0.667961844184988	0.125952992733207	0.059492937636788	0.152856241270047	51	"Granulocytes, Lymphocytes"	""
Fibroblasts	d21	young "52"	"Pgf"	0.663894744688216	0.129169341948452	0.0627092868520331	0.152846086464553	52	"Lymphatic_ECs, Pericytes"	""
Fibroblasts	d21	young "53"	"Rtn4"	0.669737377752892	0.135568100726678	0.0691080456302593	0.152699802504822	53	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum"
Fibroblasts	d21	young "54"	"Serpine2"	0.660731657438609	0.132597644778187	0.0661375896817684	0.1521604917504	54	"Airway, Alveolum, Fibroblasts, Pericytes, SMC"	"Fibroblasts, Pericytes"
Fibroblasts	d21	young "55"	"Col18a1"	0.662019827110048	0.130859506176254	0.0643994510798349	0.151764454104289	55	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	"Lymphatic_ECs, Pericytes"
Fibroblasts	d21	young "56"	"Reln"	0.662877969814019	0.127235821100288	0.0607757660038697	0.151397621185893	56	"Lymphatic_ECs"	""
Fibroblasts	d21	young "57"	"Vegfd"	0.650412921450319	0.136704784224823	0.0702447291284042	0.151261185542451	57	"Fibroblasts"	""
Fibroblasts	d21	young "58"	"Arf1"	0.65445899740646	0.133006712089119	0.0665466569926998	0.150989377207105	58	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Fibroblasts	d21	young "59"	"Pros1"	0.657018135670645	0.129936215610619	0.0634761605142004	0.15060797288986	59	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC, Vascular_ECs"	"Vascular_ECs"
Fibroblasts	d21	young "60"	"Pcdh7"	0.662107743734507	0.130820809633327	0.0643607545369081	0.150191457433799	60	"Fibroblasts, Mesothelium, SMC, Vascular_ECs"	"Vascular_ECs"
Fibroblasts	d21	young "61"	"Hspg2"	0.657394648171044	0.129821666063429	0.0633616109670106	0.150102274723822	61	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	"Lymphatic_ECs, Pericytes"
Fibroblasts	d21	young "62"	"Hc"	0.669443048184045	0.131948030101748	0.0654879750053289	0.149859493044917	62	"Alveolum"	""
Fibroblasts	d21	young "63"	"Calm2"	0.65551590813095	0.129813044649256	0.0633529895528376	0.14972041589427	63	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"SMC"
Fibroblasts	d21	young "64"	"Ccl17"	0.662132589737083	0.123190088955486	0.0567300338590673	0.149125784295633	64	"MNP"	"MNP"
Fibroblasts	d21	young "65"	"Cmtm6"	0.656205862509867	0.1320386354376	0.065578580341181	0.148981571973335	65	"Capillary_ECs, Granulocytes, MNP"	""
Fibroblasts	d21	young "66"	"Col1a1"	0.661106258708045	0.122382213271133	0.0559221581747147	0.148288594198373	66	"Fibroblasts, Mesothelium, Pericytes, SMC"	"Fibroblasts, Mesothelium, Pericytes"
Fibroblasts	d21	young "67"	"Lamb2"	0.66067432050961	0.130227762271987	0.0637677071755678	0.148227377956655	67	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Fibroblasts	d21	young "68"	"Cdh1"	0.665502089931057	0.123880413220704	0.057420358124285	0.147560782895036	68	"Airway, Alveolum"	""
Fibroblasts	d21	young "69"	"Adam17"	0.670580230609132	0.124575759015358	0.0581157039189393	0.147270673810616	69	"Lymphatic_ECs, MNP"	""
Fibroblasts	d21	young "70"	"Bmp3"	0.654067195058322	0.128090867044098	0.0616308119476797	0.147022903869838	70	"SMC"	""
Fibroblasts	d21	young "71"	"Pecam1"	0.649709588454627	0.130563088152933	0.0641030330565141	0.146162178943629	71	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
Fibroblasts	d21	young "72"	"Cxcl2"	0.64994658109449	0.130383608093656	0.0639235529972372	0.146153858246058	72	"Granulocytes"	""
Fibroblasts	d21	young "73"	"F11r"	0.64798756935379	0.130879577815851	0.0644195227194327	0.145674122824318	73	"Airway, Alveolum, Capillary_ECs, Lymphatic_ECs, MNP, Mesothelium, Vascular_ECs"	"Alveolum"
Fibroblasts	d21	young "74"	"Ntn4"	0.652152141629858	0.126872190998708	0.060412135902289	0.145545614124023	74	"Pericytes, SMC, Vascular_ECs"	""
Fibroblasts	d21	young "75"	"Pf4"	0.652478962125136	0.12632359516792	0.0598635400715009	0.14546583079726	75	"MNP"	""
Fibroblasts	d21	young "76"	"Sema7a"	0.650357495752292	0.13283231432142	0.0663722592250011	0.145238149715109	76	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"
Fibroblasts	d21	young "77"	"Bmp5"	0.671220492982916	0.119043876682155	0.0525838215857361	0.145114596064899	77	"Airway, Fibroblasts, Pericytes"	""
Fibroblasts	d21	young "78"	"Liph"	0.654766705592066	0.127439991825455	0.0609799367290361	0.144756047610416	78	"Airway, Alveolum"	""
Fibroblasts	d21	young "79"	"Lamc2"	0.657673687892159	0.128082167169457	0.0616221120730379	0.144195996614188	79	"Airway, Alveolum"	"Airway, Alveolum"
Fibroblasts	d21	young "80"	"Sema3b"	0.654665410350847	0.126130711403758	0.0596706563073394	0.144134289705286	80	"Alveolum"	"Alveolum"
Fibroblasts	d21	young "81"	"Vegfc"	0.657989041001639	0.121254413493682	0.0547943583972631	0.142818086768887	81	"Vascular_ECs"	""
Fibroblasts	d21	young "82"	"Hmgb1"	0.646846564466778	0.120735165227668	0.0542751101312489	0.142772476316068	82	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Fibroblasts	d21	young "83"	"Hebp1"	0.645753340353922	0.129362447467332	0.0629023923709136	0.14260116225619	83	"MNP"	""
Fibroblasts	d21	young "84"	"Bdnf"	0.668644153640036	0.12910290229927	0.0626428472028514	0.142519784029742	84	"Fibroblasts"	"Fibroblasts"
Fibroblasts	d21	young "85"	"Angpt2"	0.638612981462971	0.126416327919789	0.05995627282337	0.142478752695787	85	"Lymphatic_ECs, Pericytes"	"Lymphatic_ECs"
Fibroblasts	d21	young "86"	"Wnt4"	0.644358141748355	0.131589297803273	0.0651292427068539	0.142203826176849	86	"Airway, Mesothelium, Pericytes"	"Mesothelium"
Fibroblasts	d21	young "87"	"Fbn1"	0.648969942070583	0.125689997922988	0.0592299428265691	0.142172885960957	87	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	"Fibroblasts, Pericytes"
Fibroblasts	d21	young "88"	"Plekho2"	0.64933880964713	0.128590375829771	0.0621303207333519	0.142157591292991	88	"Lymphatic_ECs"	""
Fibroblasts	d21	young "89"	"Ccl5"	0.667713384159337	0.135496257237816	0.0690362021413973	0.142022242939625	89	"Lymphocytes"	""
Fibroblasts	d21	young "90"	"Lrpap1"	0.652958681097733	0.124377313427748	0.0579172583313294	0.141622209123718	90	"Airway, Alveolum, Fibroblasts, MNP, Mesothelium, SMC"	"Airway, Alveolum, MNP"
Fibroblasts	d21	young "91"	"Il33"	0.661612734914177	0.119853875636184	0.0533938205397651	0.140465827482233	91	"Alveolum, Mesothelium"	""
Fibroblasts	d21	young "92"	"Hsp90b1"	0.648799842514568	0.127190242014574	0.0607301869181556	0.140410574016333	92	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Fibroblasts	d21	young "93"	"Celsr1"	0.643180823472973	0.122385021061014	0.0559249659645955	0.140049407331571	93	"Airway"	""
Fibroblasts	d21	young "94"	"Plat"	0.650605955777936	0.121042609514778	0.0545825544183588	0.139316227419552	94	"Capillary_ECs, Fibroblasts, Mesothelium, Pericytes, Vascular_ECs"	"Capillary_ECs, Vascular_ECs"
Fibroblasts	d21	young "95"	"Hbegf"	0.658763089543079	0.121545551729468	0.0550854966330491	0.139095440144746	95	"Alveolum, Fibroblasts, Pericytes"	"Alveolum, Fibroblasts"
Fibroblasts	d21	young "96"	"Thbs1"	0.652645239219228	0.119962889348715	0.0535028342522959	0.138604481307126	96	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	"Fibroblasts, Lymphatic_ECs"
Fibroblasts	d21	young "97"	"Rarres2"	0.65380917887784	0.117294133091661	0.0508340779952423	0.138205459058491	97	"Fibroblasts, Mesothelium, Pericytes, SMC"	""
Fibroblasts	d21	young "98"	"Aimp1"	0.646458584580569	0.122012266135309	0.0555522110388901	0.138174409141877	98	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum"
Fibroblasts	d21	young "99"	"Ptprc"	0.647618701777257	0.129108775143513	0.0626487200470944	0.138137082809904	99	"Granulocytes, Lymphocytes, MNP"	""
Fibroblasts	d21	young "100"	"Serpine1"	0.615639985245303	0.12035568705957	0.0538956319631515	0.134630653544339	100	"Capillary_ECs, Fibroblasts, SMC"	"Capillary_ECs, Fibroblasts"
Fibroblasts	d21	young "101"	"Dusp18"	0.649438193657391	0.116603922607122	0.0501438675107032	0.134421411756263	101	"Airway"	""
Fibroblasts	d21	young "102"	"Wnt5a"	0.652155964091795	0.117427791400101	0.0509677363036826	0.134313476495886	102	"Fibroblasts, Pericytes"	"Pericytes"
Fibroblasts	d21	young "103"	"Ptprf"	0.642878848980267	0.121259993687258	0.0547999385908397	0.134057213961762	103	"Airway, Alveolum, Mesothelium"	""
Fibroblasts	d21	young "104"	"Pvr"	0.643809618460964	0.121736548409685	0.0552764933132666	0.133939359753308	104	"Alveolum, Capillary_ECs"	"Capillary_ECs"
Fibroblasts	d21	young "105"	"Pdgfb"	0.661534374444548	0.12333142926428	0.0568713741678617	0.133221818732934	105	"Capillary_ECs"	""
Fibroblasts	d21	young "106"	"Il1rn"	0.650768410410092	0.118927185571754	0.0524671304753352	0.132938775313436	106	"Granulocytes, MNP"	""
Fibroblasts	d21	young "107"	"Nenf"	0.638412302211483	0.121495098758316	0.0550350436618974	0.131648138411486	107	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
Fibroblasts	d21	young "108"	"Apoe"	0.67535257433255	0.141134141196923	0.0746740861005038	0.131433412835606	108	"MNP"	"MNP"
Fibroblasts	d21	young "109"	"Sema3f"	0.633555864325537	0.119084318913125	0.0526242638167063	0.130931210391887	109	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	"Vascular_ECs"
Fibroblasts	d21	young "110"	"Ntn1"	0.648843800826797	0.121144876032265	0.0546848209358461	0.12987804332937	110	"Capillary_ECs, Lymphatic_ECs, SMC, Vascular_ECs"	"Capillary_ECs"
Fibroblasts	d21	young "111"	"Trf"	0.649636961677907	0.119055365763221	0.052595310666802	0.129834854441318	111	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium"	"Airway"
Fibroblasts	d21	young "112"	"Cdh5"	0.646697488451388	0.113583271236876	0.0471232161404569	0.129697292740501	112	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
Fibroblasts	d21	young "113"	"Pdgfa"	0.651007314280912	0.118225125217115	0.0517650701206959	0.129551843434479	113	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	"Alveolum, Fibroblasts"
Fibroblasts	d21	young "114"	"H2-T23"	0.637796885840257	0.115059874536649	0.0485998194402307	0.127719091323194	114	"Capillary_ECs, Lymphocytes, MNP, Vascular_ECs"	""
Fibroblasts	d21	young "115"	"Lamb1"	0.62797124744134	0.12030343233261	0.0538433772361909	0.12548594129329	115	"Airway, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes"	"Lymphatic_ECs"
Fibroblasts	d21	young "116"	"Jam2"	0.638473461602417	0.115865671893665	0.0494056167972465	0.124622203598621	116	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs, Vascular_ECs"
Fibroblasts	d21	young "117"	"Nid1"	0.634414007029498	0.113113400486998	0.0466533453905789	0.124486882050203	117	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs"	"Lymphatic_ECs"
Fibroblasts	d21	young "118"	"Hmgb2"	0.659290589289844	0.120200188012765	0.053740132916346	0.124165578056373	118	"Granulocytes, Lymphocytes, MNP"	""
Fibroblasts	d21	young "119"	"Grn"	0.634152168387091	0.11429514814312	0.047835093046701	0.124083099222248	119	"Lymphatic_ECs, MNP, Mesothelium, SMC"	"MNP"
Fibroblasts	d21	young "120"	"Nampt"	0.647901563960295	0.112600433463666	0.0461403783672475	0.122639261157944	120	"MNP, SMC"	""
Fibroblasts	d21	young "121"	"Sema3c"	0.618034757646359	0.122456169293161	0.0559961141967423	0.121051705270752	121	"Capillary_ECs, Mesothelium, Vascular_ECs"	""
Fibroblasts	d21	young "122"	"Nectin2"	0.627885242047845	0.118849977553856	0.0523899224574372	0.120529871903752	122	"Airway, Alveolum, Lymphatic_ECs, Mesothelium"	"Alveolum"
