adjacency_matrix_expressed	d10	old Airway	Alveolum	MNP	Lymphocytes	Granulocytes	Fibroblasts	Pericytes	SMC	Mesothelium	Capillary_ECs	Vascular_ECs	Lymphatic_ECs
bleo_Mesothelium	d3_reg_potential	old Cmtm6	0.488183246049186	0.0447943086756457	0.0016005913981588	-0.00240534508870046	81	Alveolum, Capillary_ECs, Granulocytes, MNP, Vascular_ECs	Vascular_ECs
bleo_Mesothelium	d3_reg_potential	old H2-T23	0.48765355331703	0.0444611163396604	0.0012673990621735	-0.00273731440510982	82	Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Vascular_ECs	Fibroblasts
bleo_Mesothelium	d3_reg_potential	old Efnb2	0.491822004817903	0.0441215621767687	0.000927844899281757	-0.00292480713691506	83	Capillary_ECs, Vascular_ECs	
bleo_Mesothelium	d3_reg_potential	old Vcam1	0.486902771444497	0.0448150079498655	0.00162129067237862	-0.00296837680852179	84	Fibroblasts, Vascular_ECs	
bleo_Mesothelium	d3_reg_potential	old Ocln	0.500343148769962	0.0434030423692973	0.000209325091810375	-0.00318715425141151	85	Airway	
bleo_Mesothelium	d3_reg_potential	old Cxcl2	0.486557319662654	0.0437412845487603	0.00054756727127344	-0.00320484603674561	86	Granulocytes	
bleo_Mesothelium	d3_reg_potential	old Pdgfb	0.501711137826051	0.0449513238437584	0.0017576065662715	-0.00327041163033432	87	Capillary_ECs, Vascular_ECs	
bleo_Mesothelium	d3_reg_potential	old Bdnf	0.503028460620798	0.0441845567730361	0.000990839495549178	-0.00330907490058179	88	Mesothelium	
bleo_Mesothelium	d3_reg_potential	old Calm1	0.493977623936585	0.0436298142916654	0.000436097014178481	-0.00334329435721301	89	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
bleo_Mesothelium	d3_reg_potential	old Angpt2	0.507477879570902	0.0444491237569786	0.00125540647949169	-0.00349851855823893	90	Lymphatic_ECs, Pericytes, SMC	
bleo_Mesothelium	d3_reg_potential	old Sema7a	0.489076814658211	0.044923630185272	0.00172991290778508	-0.00350913155192283	91	Capillary_ECs, Lymphatic_ECs	
bleo_Mesothelium	d3_reg_potential	old Lamc2	0.495124523852293	0.044332343084053	0.00113862580656612	-0.00378842065101323	92	Alveolum	Alveolum
bleo_Mesothelium	d3_reg_potential	old Fbn1	0.489809172435712	0.0441451686139442	0.000951451336457264	-0.00391744157749719	93	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
bleo_Mesothelium	d3_reg_potential	old Grn	0.495350219016432	0.0440825916343177	0.000888874356830813	-0.00396443168877978	94	Fibroblasts, Lymphatic_ECs, MNP, Vascular_ECs	
bleo_Mesothelium	d3_reg_potential	old Plau	0.50795690604172	0.043367438621216	0.000173721343729102	-0.00399408788559927	95	Lymphatic_ECs	
bleo_Mesothelium	d3_reg_potential	old Bmp3	0.50815035903955	0.0427610340847939	-0.000432683192693031	-0.00409504751744852	96	Fibroblasts, Mesothelium, SMC	
bleo_Mesothelium	d3_reg_potential	old Cdh1	0.491642369891342	0.044049479955623	0.000855762678136127	-0.00423421771890868	97	Airway, Alveolum	
bleo_Mesothelium	d3_reg_potential	old Lamb1	0.490407955524238	0.0442149062629827	0.0010211889854958	-0.00459165610455439	98	Airway, Fibroblasts, Pericytes	
bleo_Mesothelium	d3_reg_potential	old Penk	0.479772646667311	0.0442294422075042	0.00103572493001732	-0.00472947029323677	99	Fibroblasts	
bleo_Mesothelium	d3_reg_potential	old Wnt2	0.48079978996532	0.0451298095951693	0.00193609231768242	-0.00473209040799976	100	Fibroblasts	
bleo_Mesothelium	d3_reg_potential	old Pecam1	0.486838287111885	0.0441799867085805	0.000986269431093548	-0.00474352674251011	101	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
bleo_Mesothelium	d3_reg_potential	old Adam9	0.489247237537253	0.0439046417293652	0.000710924451878321	-0.00488199206546405	102	Fibroblasts	
bleo_Mesothelium	d3_reg_potential	old Itga4	0.486317806427248	0.0441129761427237	0.000919258865236798	-0.00495231424534235	103	Lymphocytes, MNP	
bleo_Mesothelium	d3_reg_potential	old Fgf7	0.487077800347297	0.0440243188817193	0.000830601604232435	-0.00521029301351852	104	Fibroblasts	
bleo_Mesothelium	d3_reg_potential	old Plxnb2	0.488735968900129	0.0436066378708678	0.000412920593380849	-0.00560406514070203	105	Airway, Alveolum, MNP, Mesothelium	
bleo_Mesothelium	d3_reg_potential	old Copa	0.483079771725463	0.0441718597620475	0.000978142484560608	-0.00600928649938776	106	Airway, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
bleo_Mesothelium	d3_reg_potential	old Adam17	0.492259577074899	0.043781476291308	0.000587759013821056	-0.00625199727967807	107	Lymphatic_ECs, MNP	
bleo_Mesothelium	d3_reg_potential	old Ccl5	0.490638256712127	0.0432687623392541	7.50450617671983e-05	-0.00632423533301433	108	Lymphocytes	
bleo_Mesothelium	d3_reg_potential	old Itgal	0.502365193199665	0.044838876749596	0.00164515947210912	-0.00645387701966093	109	Granulocytes, Lymphocytes, MNP	
bleo_Mesothelium	d3_reg_potential	old Fgf10	0.49189109517427	0.0440036823143636	0.000809965036876741	-0.00678848129136934	110	Fibroblasts	
bleo_Mesothelium	d3_reg_potential	old Nenf	0.479464043075534	0.0441376539627454	0.000943936685258488	-0.00680261986706062	111	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
bleo_Mesothelium	d3_reg_potential	old Bmp6	0.492614240904254	0.0435551046699092	0.000361387392422273	-0.00706084405807198	112	Capillary_ECs, Vascular_ECs	
bleo_Mesothelium	d3_reg_potential	old Wnt5a	0.490490863951877	0.0429511853760543	-0.000242531901432634	-0.00743429621693131	113	Fibroblasts	
bleo_Mesothelium	d3_reg_potential	old Itgb7	0.489744688103106	0.0428918049619008	-0.00030191231558608	-0.00763979436562998	114	Lymphocytes, MNP	
bleo_Mesothelium	d3_reg_potential	old Wnt9a	0.488528697831024	0.0425313661980305	-0.000662351079456384	-0.00791190209879119	115	Mesothelium	Mesothelium
bleo_Mesothelium	d3_reg_potential	old Anxa1	0.473747967592016	0.0429249975879082	-0.000268719689578735	-0.0085847163440059	116	Airway, Alveolum, Fibroblasts, Granulocytes, MNP, Mesothelium, Pericytes, SMC	Airway, Alveolum
bleo_Mesothelium	d3_reg_potential	old Nptn	0.48883269539904	0.042066412788631	-0.00112730448885592	-0.00879327359304171	117	Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	SMC, Vascular_ECs
bleo_Mesothelium	d3_reg_potential	old Pkd1	0.486893559396981	0.0433349724052423	0.000141255127755417	-0.00903984203854695	118	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
bleo_Mesothelium	d3_reg_potential	old Rps19	0.478464535920079	0.0435577055323328	0.000363988254845862	-0.00932627731445068	119	Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
bleo_Mesothelium	d3_reg_potential	old Ntn1	0.476479339680436	0.0429152868084968	-0.0002784304689901	-0.00955873622739033	120	Capillary_ECs, Lymphatic_ECs, SMC, Vascular_ECs	
bleo_Mesothelium	d3_reg_potential	old Dsg2	0.477248545648002	0.0426690575261484	-0.00052465975133853	-0.0103307654282117	121	Airway, Mesothelium	
bleo_Mesothelium	d3_reg_potential	old Vegfa	0.48663562206654	0.0424514010474455	-0.000742316230041423	-0.0115269128504219	122	Alveolum, Capillary_ECs, Vascular_ECs	
bleo_Mesothelium	d3_reg_potential	old Hmgb2	0.477695329952511	0.0425962290231424	-0.000597488254344497	-0.0121226991827494	123	Granulocytes, Lymphocytes, MNP	
bleo_Mesothelium	d3_reg_potential	old Flrt2	0.488339850856953	0.04116009701494	-0.00203362026254689	-0.0122164430410566	124	Fibroblasts, Lymphatic_ECs, Mesothelium	
bleo_Mesothelium	d3_reg_potential	old Hsp90b1	0.47276688453159	0.0420579179231863	-0.00113579935430059	-0.0125470615660934	125	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
bleo_Mesothelium	d3_reg_potential	old Npnt	0.489583477271577	0.041227531940025	-0.00196618533746187	-0.0156293423131437	126	Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
bleo_Mesothelium	d3_reg_potential	old Tgfb2	0.488422759284594	0.0421101628207116	-0.00108355445677533	-0.0159697579608372	127	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
bleo_Mesothelium	d3_reg_potential	old Ptprm	0.471670650877214	0.0411754759208627	-0.00201824135662425	-0.0170114650179651	128	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
bleo_Mesothelium	d3_reg_potential	old Sema6d	0.457760459128452	0.0401626798982975	-0.00303103737918936	-0.0179573107452486	129	Capillary_ECs, Mesothelium, Pericytes, Vascular_ECs	
bleo_Mesothelium	d3_reg_potential	old Psap	0.474365174775572	0.0400162332212843	-0.00317748405620262	-0.0209215243103954	130	MNP	
bleo_Mesothelium	d42_reg_potential	old test_ligand	auroc	aupr	aupr_corrected	pearson	rank	expressed_in	upregulated_in
bleo_Mesothelium	d42_reg_potential	old Calr	0.475198291641245	0.0288660719742355	0.00317714156788332	0.0294067627567689	1	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
bleo_Mesothelium	d42_reg_potential	old Sfrp2	0.527098404950756	0.029877184438753	0.00418825403240086	0.0133770114732572	2	Mesothelium	
bleo_Mesothelium	d42_reg_potential	old Bmp5	0.494996949359364	0.0296542759007202	0.00396534549436798	0.00439798346799935	3	Airway, Fibroblasts, Pericytes, SMC	SMC
bleo_Mesothelium	d42_reg_potential	old Tgfb2	0.46850431447747	0.0303070995678311	0.00461816916147888	0.00103179519781239	4	Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
bleo_Mesothelium	d42_reg_potential	old App	0.451869606903164	0.027323225762505	0.00163429535615285	0.000828099356829993	5	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	
bleo_Mesothelium	d42_reg_potential	old Thbs2	0.473882158110348	0.0270442777120776	0.00135534730572539	-0.00631070627263618	6	Fibroblasts	Fibroblasts
bleo_Mesothelium	d42_reg_potential	old Dkk2	0.485818879107468	0.0263026330015049	0.000613702595152733	-0.00749913780062526	7	Fibroblasts	Fibroblasts
bleo_Mesothelium	d42_reg_potential	old Cadm1	0.44012899851826	0.0224732180011275	-0.00321571240522465	-0.0114988966943507	8	Airway, Alveolum, Vascular_ECs	
bleo_Mesothelium	d42_reg_potential	old Ltf	0.419332345506845	0.0210521020766381	-0.00463682832971408	-0.0134609656621065	9	Airway	Airway
bleo_Mesothelium	d42_reg_potential	old Il18	0.46714024230803	0.0257606472164734	7.17168101212091e-05	-0.0142656181136033	10	MNP	
bleo_Mesothelium	d42_reg_potential	old Jam2	0.493053255469362	0.0238979168740663	-0.00179101353228588	-0.0156035283434806	11	Capillary_ECs, Vascular_ECs	Capillary_ECs
bleo_Mesothelium	d42_reg_potential	old Npnt	0.495964438246322	0.0250848458715943	-0.000604084534757878	-0.0159218981041541	12	Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC	
bleo_Mesothelium	d42_reg_potential	old Dll1	0.493794125337752	0.0247873835591405	-0.000901546847211644	-0.016704936815529	13	Vascular_ECs	
bleo_Mesothelium	d42_reg_potential	old Gpnmb	0.490429704523667	0.023765208725501	-0.00192372168085121	-0.0171158293238256	14	MNP	MNP
bleo_Mesothelium	d42_reg_potential	old Lamb2	0.485426653883031	0.0252031436875987	-0.00048578671875351	-0.0172513293261903	15	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	
bleo_Mesothelium	d42_reg_potential	old Plau	0.49052558180075	0.024517097078607	-0.00117183332774517	-0.0173307647142806	16	Lymphatic_ECs	
bleo_Mesothelium	d42_reg_potential	old Ncam1	0.477704175019614	0.0241219371157018	-0.00156699329065039	-0.0184214174338914	17	Fibroblasts, Mesothelium	Fibroblasts
bleo_Mesothelium	d42_reg_potential	old Tnc	0.47831866120457	0.0237940691808962	-0.00189486122545601	-0.0193505336305598	18	Fibroblasts, Lymphatic_ECs	Fibroblasts
bleo_Mesothelium	d42_reg_potential	old Igf1	0.43935326418548	0.022301397197153	-0.00338753320919918	-0.0200761749638554	19	Fibroblasts, MNP	Fibroblasts, MNP
bleo_Mesothelium	d42_reg_potential	old Hmgb2	0.474731979429966	0.0236918397143208	-0.00199709069203142	-0.0203573295763759	20	Granulocytes, Lymphocytes, MNP	
bleo_Mesothelium	d42_reg_potential	old Cmtm8	0.447964786890964	0.023351863801105	-0.00233706660524714	-0.0212816178783704	21	Airway, Alveolum	
bleo_Mesothelium	d42_reg_potential	old Bmp4	0.473764490543015	0.023610323225027	-0.00207860718132522	-0.0228951880499863	22	Alveolum, Pericytes, Vascular_ECs	
bleo_Mesothelium	d42_reg_potential	old Osm	0.484555042273166	0.0243278196386299	-0.00136111076772227	-0.0233226923371417	23	Granulocytes	
bleo_Mesothelium	d42_reg_potential	old Inhba	0.468020570033991	0.0234420114834417	-0.00224691892291044	-0.0236882877898138	24	Fibroblasts, SMC	Fibroblasts
bleo_Mesothelium	d42_reg_potential	old Sema6d	0.457949097881984	0.0233832421015569	-0.00230568830479527	-0.0241343362358042	25	Mesothelium, Vascular_ECs	
bleo_Mesothelium	d42_reg_potential	old Sema3c	0.475629739388126	0.0231613042203699	-0.00252762618598226	-0.0258528659009383	26	Capillary_ECs, Mesothelium, Vascular_ECs	
bleo_Mesothelium	d42_reg_potential	old Ltb	0.459727185566115	0.0232300226390325	-0.00245890776731965	-0.0262080968391564	27	Lymphocytes	
bleo_Mesothelium	d42_reg_potential	old Bmp3	0.466198901769373	0.0232924970168138	-0.00239643338953838	-0.0264127323489281	28	Mesothelium	
bleo_Mesothelium	d42_reg_potential	old Sema3b	0.474426915366512	0.0238515908348969	-0.00183733957145532	-0.0266475949148775	29	Alveolum	
bleo_Mesothelium	d42_reg_potential	old Plat	0.476492634881893	0.02300003127432	-0.00268889913203214	-0.0267299156295298	30	Capillary_ECs, Fibroblasts, Vascular_ECs	
bleo_Mesothelium	d42_reg_potential	old Pdgfb	0.458402335919112	0.0225114646866807	-0.00317746571967144	-0.0295453620935666	31	Capillary_ECs	
bleo_Mesothelium	d42_reg_potential	old Bmp6	0.453046282576481	0.022770456115327	-0.00291847429102513	-0.0295770304207286	32	Vascular_ECs	
bleo_Mesothelium	d42_reg_potential	old Cdh5	0.452715070164737	0.0230437841981007	-0.0026451462082515	-0.0305024048701213	33	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
bleo_Mesothelium	d42_reg_potential	old Angpt2	0.458833783665998	0.0230249145452859	-0.00266401586106623	-0.0305600161245121	34	Lymphatic_ECs, Pericytes, SMC	
bleo_Mesothelium	d42_reg_potential	old Areg	0.458476422905952	0.0229336574632889	-0.00275527294306329	-0.0305690433261357	35	Airway, Alveolum	Airway, Alveolum
bleo_Mesothelium	d42_reg_potential	old Pros1	0.460925651529682	0.0229571640951009	-0.00273176631125123	-0.0307511108642653	36	Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC, Vascular_ECs	
bleo_Mesothelium	d42_reg_potential	old Ccl5	0.460276300880329	0.0227179780981886	-0.0029709523081636	-0.0309015844853815	37	Lymphocytes	
bleo_Mesothelium	d42_reg_potential	old Lamc2	0.448195763967577	0.0227062639137983	-0.0029826664925539	-0.030909082497648	38	Alveolum	Alveolum
bleo_Mesothelium	d42_reg_potential	old Pik3cb	0.462015166042015	0.022913473693254	-0.00277545671309822	-0.031574036199293	39	MNP	MNP
bleo_Mesothelium	d42_reg_potential	old Grem1	0.455639327115838	0.0228689460959648	-0.00281998431038738	-0.0318463601367178	40	Fibroblasts	Fibroblasts
bleo_Mesothelium	d42_reg_potential	old Fgf2	0.454671838228887	0.0221206744461149	-0.00356825596023732	-0.0320846945608888	41	Fibroblasts, Mesothelium	
bleo_Mesothelium	d42_reg_potential	old Spp1	0.447799180685086	0.0220548596910047	-0.00363407071534745	-0.0322534029778052	42	Fibroblasts, MNP	Fibroblasts, MNP
bleo_Mesothelium	d42_reg_potential	old Fgf7	0.459748975856359	0.022372668982296	-0.0033162614240562	-0.0324213358553075	43	Fibroblasts	
bleo_Mesothelium	d42_reg_potential	old Ceacam1	0.469968621982048	0.022725607347898	-0.00296332305845413	-0.0329746344576011	44	Alveolum, Capillary_ECs, Vascular_ECs	
bleo_Mesothelium	d42_reg_potential	old Sema3a	0.455329904994333	0.0224772405616748	-0.00321168984467742	-0.0332478944216797	45	Fibroblasts, Lymphatic_ECs	Fibroblasts, Lymphatic_ECs
bleo_Mesothelium	d42_reg_potential	old Hgf	0.456754989976471	0.0225276904284961	-0.00316123997785605	-0.0333676872581724	46	Fibroblasts, Pericytes	
bleo_Mesothelium	d42_reg_potential	old Grn	0.457622243528283	0.0232093662387393	-0.00247956416761286	-0.0335308340715877	47	MNP	
bleo_Mesothelium	d42_reg_potential	old Timp1	0.454419070862027	0.0226885826177748	-0.00300034778857736	-0.0337403992654806	48	Fibroblasts, Mesothelium	Fibroblasts
bleo_Mesothelium	d42_reg_potential	old Mif	0.430563061099975	0.0205576348096081	-0.0051312955967441	-0.0338995248995496	49	Fibroblasts	
bleo_Mesothelium	d42_reg_potential	old Efnb1	0.462359452627912	0.0228996788129682	-0.002789251593384	-0.0339654120200242	50	Capillary_ECs, Vascular_ECs	
bleo_Mesothelium	d42_reg_potential	old Hbegf	0.447598710014816	0.0222344138412424	-0.00345451656510979	-0.0344651784921148	51	Alveolum, Pericytes	Alveolum
bleo_Mesothelium	d42_reg_potential	old Mmp9	0.45183474243877	0.0218562203621066	-0.00383271004424556	-0.0344862533691453	52	Granulocytes	
bleo_Mesothelium	d42_reg_potential	old Nampt	0.447441819925041	0.0223023952310199	-0.00338653517533224	-0.034518682093504	53	MNP, SMC	
bleo_Mesothelium	d42_reg_potential	old Itgb7	0.451080798396236	0.0224215451221002	-0.00326738528425198	-0.034832630337575	54	Lymphocytes, MNP	
bleo_Mesothelium	d42_reg_potential	old Thbs1	0.458528719602548	0.0224446295767918	-0.00324430082956035	-0.0350007600269423	55	Fibroblasts, Lymphatic_ECs, SMC	
bleo_Mesothelium	d42_reg_potential	old Col4a1	0.451913187483654	0.0223285822169443	-0.00336034818940786	-0.0350518685052563	56	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Vascular_ECs
bleo_Mesothelium	d42_reg_potential	old Pecam1	0.451298701298702	0.022184878128428	-0.00350405227792414	-0.0351406464946234	57	Capillary_ECs, Lymphatic_ECs, Vascular_ECs	
bleo_Mesothelium	d42_reg_potential	old Cdh1	0.445977512420463	0.0224301959090544	-0.00325873449729773	-0.0351420905915567	58	Airway, Alveolum	
bleo_Mesothelium	d42_reg_potential	old Pkd1	0.450583979778614	0.0222758064962061	-0.00341312391014606	-0.0352489360815596	59	Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs	
bleo_Mesothelium	d42_reg_potential	old Apoe	0.422470147302362	0.0206856792332809	-0.0050032511730713	-0.0354065728916897	60	MNP	
bleo_Mesothelium	d42_reg_potential	old Mapt	0.441157500217903	0.0221559248633926	-0.00353300554295955	-0.0356566141610706	61	Capillary_ECs, Pericytes	
bleo_Mesothelium	d42_reg_potential	old Itgb1	0.449124030332086	0.0225351758095448	-0.00315375459680733	-0.0357853012465407	62	Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	Alveolum, Fibroblasts, Lymphatic_ECs, Pericytes
bleo_Mesothelium	d42_reg_potential	old Sell	0.450575263662515	0.0223019034133505	-0.00338702699300163	-0.0357949716309379	63	Granulocytes	
bleo_Mesothelium	d42_reg_potential	old Agrn	0.451137453150874	0.0224306150859571	-0.00325831532039503	-0.0358475036161325	64	Alveolum, Pericytes	
bleo_Mesothelium	d42_reg_potential	old Ptn	0.447990935239256	0.0217485620936857	-0.00394036831266645	-0.0359934836284579	65	Fibroblasts, Mesothelium	Fibroblasts
bleo_Mesothelium	d42_reg_potential	old Hc	0.446775037043495	0.0220900278270412	-0.003598902579311	-0.0360859260050778	66	Alveolum	
bleo_Mesothelium	d42_reg_potential	old Nid1	0.449259130131614	0.0225333151367196	-0.00315561526963258	-0.0363756249857443	67	Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs	
bleo_Mesothelium	d42_reg_potential	old Plxnb2	0.45248845114617	0.0224087597404648	-0.00328017066588739	-0.0364375043067993	68	Airway, Alveolum, Fibroblasts, Mesothelium	
bleo_Mesothelium	d42_reg_potential	old Tgfb3	0.445419680990152	0.0221205794156421	-0.00356835099071012	-0.036554448056805	69	Fibroblasts, Lymphatic_ECs, Mesothelium	
bleo_Mesothelium	d42_reg_potential	old Hmgb1	0.44097446177983	0.0219038379581519	-0.00378509244820024	-0.0366208348021847	70	Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs	SMC
bleo_Mesothelium	d42_reg_potential	old Col18a1	0.444718033644209	0.0218666187675963	-0.00382231163875582	-0.036872475093295	71	Fibroblasts, Lymphatic_ECs, Pericytes, SMC	Lymphatic_ECs
